N=1000,modify=hide,graph=email,dj=0.4,method=pearson,r=0.1,beta=0.95
rank,precision,dist
6,0.0,2
3,0.0,1
1,1.0,0
42,0.0,3
14,0.0,3
2,0.0,2
2,0.0,1
25,0.0,3
2,0.0,1
1,1.0,0
966,0.0,5
1,1.0,0
117,0.0,5
2,0.0,1
1,1.0,0
13,0.0,3
22,0.0,3
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
26,0.0,2
1,1.0,0
2,0.0,1
685,0.0,4
1027,0.0,-1
17,0.0,3
1,1.0,0
22,0.0,2
601,0.0,5
2,0.0,2
23,0.0,2
2,0.2,1
2,0.0,1
2,0.0,1
1,0.5,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
5,0.0,3
4,0.0,4
1,1.0,0
968,0.0,4
4,0.0,3
2,0.0,1
31,0.0,2
1,1.0,0
24,0.0,2
192,0.0,2
1,1.0,0
1,1.0,0
3,0.0,3
63,0.0,4
3,0.3333333333333333,2
2,0.0,1
39,0.0,5
12,0.0,4
1,1.0,0
42,0.0,4
1,1.0,0
13,0.0,3
1,1.0,0
6,0.0,3
1040,0.0,-1
1,1.0,0
1,1.0,0
1,1.0,0
208,0.0,3
1,1.0,0
2,0.5,1
2,0.0,2
8,0.0,3
56,0.0,4
6,0.0,2
2,0.0,1
1,1.0,0
1,1.0,0
2,0.0,2
27,0.0,3
1,1.0,0
3,0.0,2
3,0.0,3
1,1.0,0
212,0.0,4
18,0.0,3
12,0.0,2
5,0.0,2
4,0.0,2
1,0.5,0
2,0.0,1
3,0.0,1
1,1.0,0
1,0.5,0
362,0.0,4
3,0.0,2
78,0.0,5
3,0.0,1
2,0.0,2
1,0.5,0
3,0.0,2
4,0.0,1
1,1.0,0
2,0.0,3
1,1.0,0
67,0.0,2
3,0.0,1
21,0.0,1
1,1.0,0
2,0.5,1
1,1.0,0
287,0.0,5
1,1.0,0
7,0.0,5
1,1.0,0
6,0.0,2
3,0.0,3
1,1.0,0
515,0.0,6
1,1.0,0
1,1.0,0
1,1.0,0
82,0.0,2
1039,0.0,-1
2,0.0,3
1,1.0,0
3,0.0,3
2,0.0,1
1,1.0,0
33,0.0,2
3,0.0,3
1,1.0,0
5,0.0,2
11,0.0,3
1,1.0,0
1,1.0,0
3,0.3333333333333333,1
2,0.0,1
21,0.0,3
18,0.0,1
1,1.0,0
4,0.0,2
58,0.0,1
3,0.0,1
68,0.0,2
227,0.0,3
4,0.0,2
1,1.0,0
1043,0.0,-1
1042,0.0,-1
1,1.0,0
841,0.0,5
3,0.3333333333333333,1
133,0.0,3
1,0.5,0
19,0.0,1
96,0.0,6
1,1.0,0
96,0.0,3
13,0.0,3
306,0.0,4
2,0.0,1
20,0.0,6
2,0.5,1
1,1.0,0
1,1.0,0
2,0.5,1
2,0.0,1
4,0.0,2
1,1.0,0
2,0.5,1
36,0.0,2
1,1.0,0
7,0.0,2
53,0.0,4
1,1.0,0
2,0.5,1
29,0.0,4
1,0.5,0
1,1.0,0
833,0.0,5
1,1.0,0
5,0.0,3
2,0.0,2
2,0.5,1
1,1.0,0
9,0.0,3
5,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
6,0.0,1
1,1.0,0
144,0.0,5
1,1.0,0
1,1.0,0
4,0.0,2
1,1.0,0
2,0.0,2
4,0.0,3
2,0.5,1
7,0.0,2
1,1.0,0
1,1.0,0
11,0.0,2
4,0.0,1
2,0.0,3
1,1.0,0
3,0.0,1
1,1.0,0
8,0.0,2
734,0.0,5
2,0.0,2
1,1.0,0
812,0.0,4
10,0.0,3
14,0.0,3
56,0.0,2
4,0.0,3
1,1.0,0
1,1.0,0
2,0.5,1
2,0.0,1
3,0.0,1
4,0.0,2
1,1.0,0
450,0.0,3
1,1.0,0
4,0.0,4
3,0.25,2
639,0.0,4
2,0.5,1
3,0.0,2
5,0.0,2
1,1.0,0
1,1.0,0
3,0.0,2
1,1.0,0
2,0.5,1
1,1.0,0
4,0.0,1
16,0.0,5
1,1.0,0
2,0.0,1
4,0.0,2
9,0.0,2
1030,0.0,-1
1,1.0,0
3,0.0,2
1,1.0,0
4,0.0,3
10,0.0,1
3,0.0,1
2,0.0,4
3,0.0,1
3,0.0,2
1,1.0,0
1,1.0,0
3,0.0,1
10,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
8,0.0,1
1,0.5,0
181,0.0,6
5,0.0,4
10,0.0,1
2,0.0,1
1,1.0,0
1,0.5,0
1,1.0,0
26,0.0,1
16,0.0,4
683,0.0,6
3,0.0,1
55,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
5,0.0,1
2,0.0,1
4,0.0,1
260,0.0,2
14,0.0,4
2,0.3333333333333333,1
4,0.0,1
1,1.0,0
7,0.0,3
1,1.0,0
2,0.0,2
4,0.0,2
1,1.0,0
138,0.0,4
9,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1046,0.0,-1
1,1.0,0
1,1.0,0
10,0.0,4
31,0.0,4
1,0.5,0
3,0.0,1
648,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
5,0.0,1
1029,0.0,-1
1,1.0,0
1,1.0,0
601,0.0,3
62,0.0,3
13,0.0,4
9,0.0,2
1,1.0,0
7,0.0,3
1,1.0,0
3,0.0,1
2,0.0,2
1036,0.0,-1
6,0.0,1
1,1.0,0
3,0.0,2
1,0.5,0
2,0.0,1
1036,0.0,-1
1,0.3333333333333333,0
2,0.5,1
1,1.0,0
2,0.0,1
3,0.0,3
2,0.5,1
1,1.0,0
1,1.0,0
46,0.0,3
4,0.0,2
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
9,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
5,0.0,1
2,0.0,1
6,0.0,3
1034,0.0,-1
1,1.0,0
8,0.0,4
2,0.3333333333333333,2
7,0.0,2
4,0.0,1
15,0.0,1
4,0.0,1
1,1.0,0
215,0.0,4
1,0.5,0
1,1.0,0
12,0.0,3
1,1.0,0
2,0.0,1
1054,0.0,-1
1,1.0,0
5,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
413,0.0,5
1,1.0,0
12,0.0,3
1,1.0,0
2,0.5,1
3,0.0,1
1,1.0,0
1,1.0,0
25,0.0,2
1,1.0,0
18,0.0,3
5,0.0,1
2,0.0,1
41,0.0,2
1,1.0,0
3,0.0,4
2,0.0,1
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,0.5,0
1,0.5,0
5,0.0,2
1,1.0,0
16,0.0,2
2,0.0,1
1,1.0,0
2,0.0,1
2,0.0,1
10,0.0,2
1,0.5,0
2,0.5,1
2,0.0,1
5,0.0,3
7,0.0,2
1,1.0,0
4,0.0,2
1,1.0,0
27,0.0,4
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
16,0.0,4
1,1.0,0
2,0.0,1
232,0.0,5
1,1.0,0
2,0.0,1
148,0.0,4
248,0.0,4
1,1.0,0
2,0.0,1
74,0.0,2
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,2
22,0.0,2
27,0.0,4
488,0.0,5
1,1.0,0
4,0.0,2
1,1.0,0
2,0.5,1
4,0.0,4
1,1.0,0
1,1.0,0
151,0.0,3
1,1.0,0
69,0.0,3
1,1.0,0
2,0.5,1
4,0.0,2
120,0.0,4
2,0.3333333333333333,1
5,0.0,3
1,1.0,0
144,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
