N=1000,modify=hide,graph=email,dj=0.1,method=pearson,r=0.1,beta=0.95
rank,precision,dist
1,1.0,0
2,0.3333333333333333,1
1,1.0,0
2,0.0,2
1115,0.0,-1
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
8,0.0,1
1,1.0,0
1,0.3333333333333333,0
1,1.0,0
2,0.5,1
1,1.0,0
1,0.5,0
1,1.0,0
10,0.0,5
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
4,0.25,1
1,1.0,0
3,0.0,1
1,1.0,0
3,0.3333333333333333,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.25,1
1,1.0,0
2,0.0,1
368,0.0,5
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,0.5,0
3,0.3333333333333333,1
1,0.5,0
1,1.0,0
1,1.0,0
2,0.0,2
4,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,2
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
2,0.5,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
15,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,3
1,1.0,0
2,0.0,1
1,1.0,0
47,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
2,0.0,2
2,0.25,1
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.3333333333333333,1
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.3333333333333333,2
1,1.0,0
1,1.0,0
1,1.0,0
2,0.25,1
2,0.0,3
79,0.0,3
1,1.0,0
1,1.0,0
177,0.0,4
2,0.0,2
35,0.0,3
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.3333333333333333,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
35,0.0,3
1,1.0,0
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,2
1,1.0,0
1,1.0,0
1,0.5,0
1,0.5,0
1,1.0,0
1,0.5,0
2,0.0,1
217,0.0,5
1,1.0,0
1,1.0,0
1,1.0,0
129,0.0,2
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
4,0.25,1
1,1.0,0
5,0.0,1
1,1.0,0
3,0.0,2
2,0.5,1
2,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
3,0.0,1
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
16,0.0,3
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
1,1.0,0
1,1.0,0
1,0.5,0
10,0.0,4
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
7,0.0,2
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
13,0.0,3
14,0.0,5
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
278,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
2,0.5,1
1,1.0,0
1,1.0,0
6,0.0,2
1,1.0,0
1,1.0,0
2,0.3333333333333333,1
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
12,0.0,3
10,0.0,1
1,1.0,0
928,0.0,3
61,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
5,0.0,2
3,0.0,2
1,1.0,0
1,0.5,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
3,0.0,1
233,0.0,2
1,1.0,0
1,0.5,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
2,0.5,2
1,1.0,0
1,1.0,0
3,0.0,2
4,0.0,3
1,1.0,0
3,0.0,1
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
7,0.0,2
1,0.5,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
445,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
2,0.3333333333333333,2
1,1.0,0
1,1.0,0
4,0.25,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.3333333333333333,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
7,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.3333333333333333,1
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
6,0.0,2
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.3333333333333333,1
1,1.0,0
1,1.0,0
2,0.3333333333333333,1
4,0.0,3
2,0.0,2
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
5,0.0,2
1,0.3333333333333333,0
2,0.3333333333333333,1
552,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.25,1
300,0.0,5
1,0.3333333333333333,0
5,0.0,3
2,0.0,1
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
908,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.25,1
1,1.0,0
2,0.5,1
1,1.0,0
2,0.0,1
1,1.0,0
2,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
5,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
8,0.0,2
3,0.0,1
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,2
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,0.5,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
6,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
2,0.5,1
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
703,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,2
1,1.0,0
2,0.5,1
3,0.0,2
2,0.5,1
1,1.0,0
3,0.25,3
1,1.0,0
2,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
3,0.3333333333333333,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
2,0.5,1
2,0.5,1
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
218,0.0,4
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
3,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,0.5,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
897,0.0,5
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.25,0
1,1.0,0
4,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
12,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
4,0.25,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
6,0.0,4
1,1.0,0
1,1.0,0
2,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,0.5,0
1,1.0,0
2,0.5,1
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
3,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
2,0.5,1
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
5,0.0,4
