N=1000,modify=hide,graph=email,dj=0.3,method=gmla,r=0.1,beta=0.95
rank,precision,dist
1070,0.0,4
1057,0.0,4
1,1.0,0
3,0.0,1
1,1.0,0
2,0.0,1
1069,0.0,2
1,1.0,0
4,0.0,3
1067,0.0,4
8,0.0,2
1057,0.0,4
1075,0.0,4
3,0.0,1
1,1.0,0
6,0.0,2
2,0.0,1
5,0.0,1
1063,0.0,4
1070,0.0,4
6,0.0,3
1060,0.0,4
2,0.0,1
1064,0.0,3
1066,0.0,5
3,0.0,2
4,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1069,0.0,3
4,0.25,2
1,0.5,0
4,0.0,2
3,0.3333333333333333,1
1070,0.0,2
1067,0.0,3
1,1.0,0
3,0.25,1
4,0.0,3
1064,0.0,4
3,0.0,2
1,1.0,0
7,0.0,1
1,1.0,0
1062,0.0,3
2,0.0,1
5,0.0,3
1,1.0,0
1069,0.0,3
1,1.0,0
2,0.0,1
1,1.0,0
10,0.0,2
1071,0.0,4
1,1.0,0
5,0.0,1
1,0.5,0
1075,0.0,5
1,1.0,0
12,0.0,3
4,0.0,1
3,0.0,1
1,1.0,0
1061,0.0,3
2,0.0,1
7,0.0,3
5,0.0,2
1081,0.0,4
1069,0.0,3
1068,0.0,4
2,0.0,1
1,1.0,0
1,1.0,0
1069,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
5,0.0,2
2,0.0,1
1061,0.0,4
5,0.0,2
1078,0.0,2
3,0.0,3
10,0.0,3
1068,0.0,4
1061,0.0,4
1,1.0,0
2,0.0,1
1064,0.0,3
13,0.0,4
1066,0.0,4
4,0.0,1
4,0.0,2
1,1.0,0
1,1.0,0
1068,0.0,2
1,1.0,0
1066,0.0,4
1073,0.0,4
1,1.0,0
3,0.0,1
1063,0.0,3
1094,0.0,4
3,0.0,1
2,0.5,1
2,0.0,2
8,0.0,4
4,0.0,1
1,1.0,0
1064,0.0,3
4,0.0,2
1081,0.0,4
1064,0.0,3
1,0.5,0
4,0.0,2
4,0.25,2
1071,0.0,3
5,0.0,2
1,1.0,0
1061,0.0,3
8,0.0,1
2,0.0,2
1,1.0,0
1071,0.0,2
1068,0.0,4
1074,0.0,3
5,0.0,2
1077,0.0,4
1068,0.0,3
6,0.0,3
1073,0.0,3
1059,0.0,4
4,0.0,1
1059,0.0,3
5,0.0,1
6,0.0,2
3,0.0,2
2,0.0,1
1,1.0,0
2,0.0,2
1,1.0,0
1,1.0,0
1070,0.0,4
2,0.0,1
1,1.0,0
1073,0.0,4
2,0.0,1
11,0.0,2
1067,0.0,2
2,0.0,1
1073,0.0,2
11,0.0,1
1071,0.0,4
1081,0.0,4
21,0.0,3
1077,0.0,4
8,0.0,1
1,1.0,0
1074,0.0,4
1061,0.0,2
2,0.0,1
1070,0.0,5
4,0.0,2
6,0.0,1
4,0.0,2
1,0.5,0
1068,0.0,4
1,1.0,0
3,0.3333333333333333,2
11,0.0,2
6,0.0,1
2,0.0,1
1068,0.0,3
1073,0.0,3
1072,0.0,4
1067,0.0,4
1067,0.0,4
1,1.0,0
6,0.0,2
2,0.5,1
1,1.0,0
20,0.0,1
3,0.0,2
1069,0.0,4
1065,0.0,2
10,0.0,2
1062,0.0,3
1,1.0,0
2,0.0,1
8,0.0,3
1074,0.0,-1
1075,0.0,4
11,0.0,3
1069,0.0,4
1074,0.0,4
1070,0.0,4
1065,0.0,3
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,0.5,0
1059,0.0,4
1,1.0,0
3,0.0,1
1062,0.0,3
2,0.0,1
9,0.0,2
4,0.0,2
4,0.0,1
1,1.0,0
2,0.0,1
6,0.0,2
1063,0.0,2
1074,0.0,5
1,1.0,0
1,0.5,0
2,0.5,1
10,0.0,2
2,0.0,2
1064,0.0,3
7,0.0,2
6,0.0,2
2,0.0,1
2,0.5,1
12,0.0,2
1083,0.0,4
4,0.0,3
1070,0.0,4
9,0.0,2
5,0.0,1
1,1.0,0
2,0.0,2
1,1.0,0
1077,0.0,3
1072,0.0,3
6,0.0,1
1,1.0,0
1069,0.0,2
2,0.5,1
1,1.0,0
7,0.0,3
11,0.0,1
2,0.0,1
4,0.0,2
8,0.0,3
3,0.0,2
3,0.0,1
1074,0.0,2
1,1.0,0
6,0.0,2
5,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
3,0.0,1
1071,0.0,5
1087,0.0,3
1,0.5,0
3,0.0,2
1063,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
3,0.0,1
1076,0.0,4
1079,0.0,3
1,1.0,0
1,1.0,0
1086,0.0,3
2,0.0,1
6,0.0,3
4,0.0,1
4,0.0,2
3,0.0,1
2,0.3333333333333333,1
6,0.0,1
1068,0.0,3
4,0.0,1
5,0.0,3
1,1.0,0
1083,0.0,3
1079,0.0,2
2,0.0,1
1,1.0,0
1059,0.0,3
3,0.0,1
1074,0.0,3
1,1.0,0
1,1.0,0
7,0.0,1
10,0.0,3
10,0.0,2
1,1.0,0
1,1.0,0
4,0.0,2
2,0.0,1
1058,0.0,2
1062,0.0,5
1,1.0,0
3,0.0,1
2,0.5,1
1057,0.0,3
11,0.0,2
5,0.0,2
25,0.0,4
1054,0.0,3
6,0.0,1
1078,0.0,3
1058,0.0,3
1061,0.0,5
1051,0.0,3
1063,0.0,3
2,0.0,1
1059,0.0,5
4,0.0,2
1071,0.0,4
1069,0.0,3
3,0.0,1
1,1.0,0
1069,0.0,4
4,0.0,2
1065,0.0,4
1,1.0,0
3,0.0,2
30,0.0,4
1,1.0,0
1,1.0,0
2,0.0,2
1046,0.0,-1
2,0.5,1
1080,0.0,2
6,0.0,2
1066,0.0,2
1,1.0,0
1072,0.0,4
2,0.0,2
1070,0.0,2
1,1.0,0
8,0.0,1
1,1.0,0
1060,0.0,3
1082,0.0,5
1,1.0,0
1,0.5,0
2,0.0,2
1,1.0,0
1078,0.0,-1
1075,0.0,4
2,0.0,2
2,0.0,1
4,0.0,2
2,0.0,2
2,0.0,2
4,0.0,2
1077,0.0,3
29,0.0,2
1087,0.0,3
1059,0.0,2
1077,0.0,3
1067,0.0,5
1,1.0,0
1,1.0,0
1076,0.0,3
1074,0.0,3
9,0.0,3
1,1.0,0
1,1.0,0
4,0.0,1
1071,0.0,5
6,0.0,2
2,0.0,1
1069,0.0,3
1074,0.0,3
1,0.5,0
1076,0.0,4
1074,0.0,5
5,0.0,1
1,1.0,0
1071,0.0,2
1058,0.0,3
1,0.5,0
1,1.0,0
1065,0.0,4
1073,0.0,3
1079,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
3,0.0,2
1,1.0,0
8,0.0,1
16,0.0,2
4,0.0,1
20,0.0,2
3,0.0,3
1,1.0,0
2,0.5,1
3,0.0,1
1,1.0,0
1,1.0,0
1064,0.0,4
4,0.0,1
2,0.25,2
1065,0.0,4
1073,0.0,5
10,0.0,2
27,0.0,2
3,0.0,2
1,1.0,0
1063,0.0,2
1,1.0,0
2,0.5,1
3,0.0,1
1,1.0,0
1062,0.0,4
1073,0.0,3
5,0.0,1
16,0.0,1
1,0.3333333333333333,0
7,0.0,3
1079,0.0,4
3,0.0,1
1,0.5,0
1072,0.0,4
2,0.0,1
1,1.0,0
1067,0.0,3
1077,0.0,3
4,0.0,2
1062,0.0,2
7,0.0,1
2,0.0,2
12,0.0,4
3,0.0,1
1,1.0,0
1078,0.0,2
6,0.0,2
6,0.0,2
1062,0.0,3
1,1.0,0
1071,0.0,4
4,0.0,1
4,0.0,1
1067,0.0,3
1,1.0,0
1071,0.0,3
1,0.5,0
3,0.0,2
4,0.0,1
1069,0.0,3
1070,0.0,3
3,0.0,1
9,0.0,3
1073,0.0,3
3,0.0,2
2,0.5,1
2,0.0,1
1084,0.0,5
1070,0.0,2
3,0.0,1
1070,0.0,2
3,0.0,1
16,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,1
4,0.0,2
1071,0.0,3
1079,0.0,4
1077,0.0,3
1074,0.0,2
1075,0.0,4
2,0.0,2
1079,0.0,2
1062,0.0,2
1073,0.0,4
1,1.0,0
1,1.0,0
1063,0.0,3
1,1.0,0
1073,0.0,3
15,0.0,2
1,0.5,0
1067,0.0,3
1,1.0,0
1063,0.0,4
1,1.0,0
19,0.0,2
3,0.3333333333333333,1
6,0.0,3
1069,0.0,3
7,0.0,3
4,0.0,1
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
9,0.0,4
1070,0.0,4
1,1.0,0
5,0.0,3
1,1.0,0
1078,0.0,2
5,0.0,1
1083,0.0,5
7,0.0,2
3,0.0,2
1,1.0,0
1,1.0,0
1074,0.0,3
4,0.0,1
1065,0.0,5
1,0.5,0
1073,0.0,2
17,0.0,2
1076,0.0,3
2,0.5,1
3,0.3333333333333333,1
3,0.0,1
1,1.0,0
1072,0.0,3
18,0.0,3
1071,0.0,4
3,0.0,2
8,0.0,3
1077,0.0,4
1,1.0,0
1071,0.0,3
1,1.0,0
7,0.0,2
7,0.0,1
2,0.0,1
2,0.0,2
1068,0.0,4
1060,0.0,3
1,1.0,0
1074,0.0,5
1066,0.0,4
11,0.0,2
1058,0.0,3
1073,0.0,4
31,0.0,3
1,1.0,0
8,0.0,3
5,0.0,1
1060,0.0,3
1076,0.0,3
1079,0.0,4
1075,0.0,3
6,0.0,1
1067,0.0,3
1,1.0,0
4,0.0,2
9,0.0,1
1069,0.0,2
5,0.0,3
1074,0.0,3
3,0.0,2
1058,0.0,4
7,0.0,2
1070,0.0,4
1,1.0,0
1,0.3333333333333333,0
2,0.0,1
3,0.0,1
1065,0.0,4
38,0.0,1
4,0.0,1
1,1.0,0
1074,0.0,4
24,0.0,5
3,0.0,1
2,0.0,1
1069,0.0,4
3,0.0,2
5,0.0,1
2,0.0,1
1,1.0,0
4,0.0,2
2,0.0,1
4,0.0,1
1063,0.0,4
1074,0.0,3
1082,0.0,4
1061,0.0,4
8,0.0,2
1074,0.0,3
1077,0.0,2
3,0.0,1
1068,0.0,4
1066,0.0,-1
1069,0.0,2
1073,0.0,3
4,0.0,1
7,0.0,3
1068,0.0,4
3,0.0,2
1077,0.0,5
1,1.0,0
1086,0.0,2
1077,0.0,2
12,0.0,4
1,1.0,0
1,1.0,0
1083,0.0,4
2,0.5,1
2,0.0,1
1073,0.0,4
6,0.0,1
1068,0.0,2
1,1.0,0
3,0.0,1
2,0.0,1
1066,0.0,4
11,0.0,2
1,1.0,0
1,1.0,0
1070,0.0,3
1,1.0,0
1072,0.0,2
1,1.0,0
1058,0.0,3
3,0.0,2
4,0.0,1
1,0.3333333333333333,0
1,1.0,0
2,0.0,1
1056,0.0,4
1068,0.0,3
1,1.0,0
1,1.0,0
3,0.0,1
2,0.0,1
1067,0.0,-1
1068,0.0,4
1072,0.0,2
1,1.0,0
1066,0.0,-1
2,0.0,1
1059,0.0,3
6,0.0,2
2,0.5,1
5,0.0,2
1082,0.0,3
4,0.0,1
6,0.0,3
11,0.0,3
1,1.0,0
1,1.0,0
10,0.0,2
1067,0.0,3
13,0.0,2
