N=1000,modify=hide,graph=email,dj=0.2,method=gmla,r=0.1,beta=0.95
rank,precision,dist
1,0.3333333333333333,0
1,1.0,0
2,0.0,2
2,0.0,1
6,0.0,1
1,1.0,0
20,0.0,2
1093,0.0,3
2,0.5,1
1099,0.0,3
1,1.0,0
1,1.0,0
6,0.0,2
1,1.0,0
1092,0.0,2
5,0.0,2
1,1.0,0
3,0.0,2
1,0.3333333333333333,0
1,1.0,0
4,0.0,1
4,0.0,1
1,1.0,0
1096,0.0,3
1,1.0,0
2,0.0,1
2,0.5,1
1099,0.0,3
3,0.0,1
4,0.0,1
1,0.5,0
1,1.0,0
1076,0.0,4
1,1.0,0
5,0.0,2
1,1.0,0
1,1.0,0
1093,0.0,3
1,1.0,0
5,0.0,2
1,1.0,0
1094,0.0,4
2,0.0,2
1,1.0,0
2,0.0,1
1097,0.0,2
1,1.0,0
3,0.0,2
3,0.0,1
1085,0.0,5
1,0.5,0
1,1.0,0
1095,0.0,2
1,0.5,0
1087,0.0,2
1,1.0,0
1096,0.0,5
1090,0.0,3
1093,0.0,2
1,1.0,0
1092,0.0,3
8,0.0,2
2,0.0,1
1,1.0,0
1,1.0,0
1,0.5,0
4,0.0,1
1093,0.0,4
2,0.5,1
3,0.0,2
1094,0.0,4
2,0.0,2
16,0.0,2
1098,0.0,4
2,0.5,1
2,0.0,1
1,1.0,0
3,0.0,1
1089,0.0,3
1106,0.0,3
7,0.0,3
1,1.0,0
8,0.0,1
1099,0.0,3
11,0.0,2
1094,0.0,3
1091,0.0,3
1095,0.0,3
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1095,0.0,2
1,1.0,0
1,0.3333333333333333,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1098,0.0,2
1,1.0,0
1095,0.0,2
1,1.0,0
1,1.0,0
18,0.0,2
1097,0.0,3
1104,0.0,2
3,0.0,1
2,0.0,1
1,1.0,0
1090,0.0,4
1,1.0,0
1095,0.0,4
1,1.0,0
1,1.0,0
7,0.0,2
1,1.0,0
1,1.0,0
1088,0.0,4
2,0.5,1
1,1.0,0
1096,0.0,2
1092,0.0,4
1,1.0,0
1,1.0,0
1105,0.0,2
1,1.0,0
10,0.0,1
2,0.0,2
1091,0.0,2
1080,0.0,3
1,1.0,0
3,0.0,2
1,1.0,0
5,0.0,2
1,1.0,0
1081,0.0,4
2,0.3333333333333333,2
1,1.0,0
1,1.0,0
1090,0.0,3
7,0.0,2
1105,0.0,3
1,1.0,0
1095,0.0,4
1,1.0,0
5,0.0,2
1090,0.0,3
1091,0.0,3
5,0.0,2
1096,0.0,4
2,0.0,1
2,0.0,1
1090,0.0,3
1107,0.0,3
1093,0.0,2
3,0.0,1
1086,0.0,4
1,1.0,0
1103,0.0,4
1,1.0,0
1,1.0,0
1094,0.0,4
21,0.0,4
1,1.0,0
1,1.0,0
1106,0.0,4
3,0.0,1
1083,0.0,2
6,0.0,2
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
2,0.5,1
1089,0.0,3
1,1.0,0
1099,0.0,2
1,1.0,0
1,0.3333333333333333,0
2,0.0,1
3,0.0,1
1099,0.0,3
1,1.0,0
1098,0.0,5
1094,0.0,3
1,1.0,0
1094,0.0,4
33,0.0,4
2,0.0,1
1,1.0,0
1,1.0,0
4,0.0,2
1096,0.0,4
1095,0.0,2
1107,0.0,4
4,0.0,1
1,1.0,0
1,1.0,0
13,0.0,4
1096,0.0,2
1098,0.0,3
1,1.0,0
2,0.3333333333333333,1
1,1.0,0
1,1.0,0
1096,0.0,4
1,1.0,0
5,0.0,2
1,1.0,0
1,1.0,0
2,0.3333333333333333,1
2,0.0,2
1099,0.0,3
1099,0.0,4
1,1.0,0
2,0.0,1
1,1.0,0
1089,0.0,4
6,0.0,3
1100,0.0,3
1098,0.0,2
1100,0.0,3
1088,0.0,2
1092,0.0,2
1,1.0,0
1079,0.0,3
1095,0.0,2
3,0.0,1
1,1.0,0
2,0.0,2
1094,0.0,-1
1,1.0,0
2,0.0,2
1097,0.0,2
1090,0.0,4
1,1.0,0
3,0.0,1
1096,0.0,3
1102,0.0,3
1088,0.0,3
3,0.0,1
1,1.0,0
2,0.5,1
2,0.5,1
4,0.0,2
1,1.0,0
1102,0.0,3
1100,0.0,4
2,0.0,1
1089,0.0,3
1097,0.0,3
1,1.0,0
1,1.0,0
4,0.0,2
3,0.14285714285714285,2
2,0.0,2
1100,0.0,3
1088,0.0,4
1100,0.0,3
1089,0.0,3
4,0.0,2
8,0.0,2
1100,0.0,5
1098,0.0,2
1098,0.0,2
1099,0.0,5
1094,0.0,4
1095,0.0,3
1,1.0,0
2,0.5,1
1101,0.0,5
1,1.0,0
1094,0.0,2
5,0.0,2
2,0.0,2
1091,0.0,3
1,1.0,0
3,0.0,1
1092,0.0,4
3,0.0,1
2,0.25,1
9,0.0,1
7,0.0,2
1,1.0,0
1098,0.0,2
1,1.0,0
1100,0.0,3
20,0.0,2
1,0.5,0
1093,0.0,4
4,0.0,1
2,0.5,1
2,0.5,1
1,0.5,0
4,0.0,2
1093,0.0,5
3,0.0,2
1,1.0,0
1102,0.0,3
1093,0.0,3
1092,0.0,5
1,1.0,0
1090,0.0,2
1,1.0,0
1,1.0,0
1094,0.0,2
1085,0.0,5
1,1.0,0
1,0.5,0
1,1.0,0
3,0.0,1
1092,0.0,4
1094,0.0,2
1,1.0,0
1099,0.0,4
3,0.0,1
1,0.5,0
19,0.0,1
1102,0.0,3
5,0.0,1
1,1.0,0
4,0.0,2
1,1.0,0
1081,0.0,3
3,0.0,1
1101,0.0,4
2,0.0,1
1089,0.0,2
1101,0.0,2
1,1.0,0
2,0.0,2
1096,0.0,2
2,0.3333333333333333,1
4,0.0,2
1,1.0,0
1,1.0,0
1092,0.0,4
1094,0.0,4
2,0.5,1
24,0.0,1
5,0.0,2
1,1.0,0
5,0.0,1
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
1102,0.0,3
1095,0.0,4
14,0.0,2
1,1.0,0
4,0.16666666666666666,3
1,1.0,0
8,0.0,1
1085,0.0,3
1,1.0,0
6,0.0,2
2,0.0,2
1,1.0,0
1,1.0,0
1094,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
13,0.0,2
1095,0.0,3
1096,0.0,4
8,0.0,2
2,0.0,1
1098,0.0,2
1098,0.0,3
1,1.0,0
1,1.0,0
20,0.0,2
1,1.0,0
1101,0.0,3
1100,0.0,2
1,1.0,0
1090,0.0,4
1100,0.0,3
1,1.0,0
1087,0.0,2
1,1.0,0
1,1.0,0
10,0.0,2
2,0.0,2
7,0.0,2
1,1.0,0
1100,0.0,5
1091,0.0,4
2,0.0,2
1,1.0,0
1093,0.0,3
1,0.5,0
1,1.0,0
1,1.0,0
10,0.0,1
1,1.0,0
2,0.0,1
1102,0.0,2
1,1.0,0
2,0.0,1
1,1.0,0
3,0.0,2
1092,0.0,4
1093,0.0,5
1,1.0,0
1,1.0,0
1099,0.0,3
1097,0.0,2
1,1.0,0
1089,0.0,3
1091,0.0,2
3,0.0,1
1091,0.0,2
2,0.0,1
1,1.0,0
6,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1090,0.0,4
6,0.0,2
12,0.0,1
1081,0.0,2
2,0.0,1
1093,0.0,4
7,0.0,2
1093,0.0,2
2,0.3333333333333333,1
1,1.0,0
2,0.0,2
1095,0.0,3
1,1.0,0
4,0.0,2
4,0.0,1
1090,0.0,5
1092,0.0,2
1,1.0,0
1104,0.0,4
1,1.0,0
1095,0.0,3
1,0.3333333333333333,0
1096,0.0,2
4,0.0,2
3,0.3333333333333333,1
1,1.0,0
6,0.0,1
1,1.0,0
1,1.0,0
1086,0.0,2
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
2,0.0,1
1104,0.0,4
2,0.0,1
2,0.5,1
3,0.0,1
1,1.0,0
2,0.0,1
1,1.0,0
6,0.0,2
2,0.0,1
1,1.0,0
1,0.5,0
1096,0.0,4
1,1.0,0
2,0.0,1
1104,0.0,3
1091,0.0,3
5,0.0,3
2,0.0,1
1,1.0,0
1094,0.0,5
3,0.0,1
1092,0.0,2
1091,0.0,4
1098,0.0,3
1,1.0,0
1102,0.0,4
1,1.0,0
1090,0.0,4
2,0.5,1
1,0.5,0
4,0.0,2
1,0.5,0
1,1.0,0
3,0.0,1
1,1.0,0
1103,0.0,4
3,0.0,1
8,0.0,2
6,0.0,2
3,0.0,2
2,0.0,1
1094,0.0,2
3,0.0,1
1093,0.0,3
4,0.0,2
1,1.0,0
2,0.0,1
4,0.0,2
1,1.0,0
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1095,0.0,3
1107,0.0,3
5,0.0,2
1,0.3333333333333333,0
1096,0.0,4
1,1.0,0
2,0.0,2
1,1.0,0
1094,0.0,3
1,1.0,0
6,0.0,2
1091,0.0,4
2,0.0,1
14,0.0,3
3,0.0,2
1098,0.0,2
1,1.0,0
1096,0.0,3
1,1.0,0
1,1.0,0
1103,0.0,4
1100,0.0,3
1088,0.0,2
2,0.5,1
1089,0.0,4
1,1.0,0
1,1.0,0
2,0.5,1
1098,0.0,3
4,0.0,1
1098,0.0,5
1099,0.0,4
3,0.0,1
4,0.25,1
1101,0.0,3
1,1.0,0
2,0.0,1
10,0.0,1
1,1.0,0
1,0.5,0
7,0.0,3
1,1.0,0
1,1.0,0
1,1.0,0
1100,0.0,5
1,1.0,0
2,0.0,1
3,0.0,2
1,1.0,0
1097,0.0,3
1100,0.0,3
1102,0.0,3
3,0.3333333333333333,1
2,0.0,1
1101,0.0,2
1,1.0,0
1,1.0,0
1084,0.0,2
1,1.0,0
1099,0.0,-1
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,0.5,0
2,0.0,1
2,0.0,1
7,0.0,1
1,0.5,0
1108,0.0,4
1106,0.0,3
1,1.0,0
8,0.0,3
2,0.3333333333333333,1
22,0.0,2
1097,0.0,2
15,0.0,2
5,0.0,3
1,1.0,0
3,0.0,1
2,0.0,1
1098,0.0,2
1100,0.0,4
2,0.0,1
11,0.0,2
1,1.0,0
1099,0.0,3
1,1.0,0
1,1.0,0
2,0.0,2
1093,0.0,3
11,0.0,1
1,1.0,0
2,0.5,1
1,1.0,0
1104,0.0,3
1095,0.0,2
1093,0.0,3
2,0.0,1
1,1.0,0
3,0.0,1
1,1.0,0
1089,0.0,4
1,0.5,0
3,0.0,1
1094,0.0,5
1091,0.0,4
1093,0.0,4
2,0.5,1
1,0.5,0
1,1.0,0
5,0.0,2
15,0.0,4
14,0.0,2
1098,0.0,3
1,1.0,0
1095,0.0,3
1099,0.0,3
7,0.0,2
1099,0.0,3
1101,0.0,2
1,1.0,0
1,0.5,0
1102,0.0,3
3,0.3333333333333333,1
2,0.5,1
1,1.0,0
2,0.5,1
1,1.0,0
1095,0.0,5
1099,0.0,5
1095,0.0,3
1094,0.0,3
1,1.0,0
3,0.0,1
1080,0.0,3
1105,0.0,2
1,1.0,0
1092,0.0,3
4,0.0,3
1,1.0,0
1098,0.0,4
1,0.25,0
3,0.0,2
1093,0.0,4
1,1.0,0
1097,0.0,-1
1,1.0,0
1,1.0,0
1,0.5,0
6,0.0,1
1,1.0,0
1105,0.0,3
2,0.5,1
2,0.0,1
1,1.0,0
3,0.3333333333333333,1
4,0.0,2
1,0.3333333333333333,0
1089,0.0,4
1101,0.0,3
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,0.5,0
2,0.0,1
1098,0.0,4
1,1.0,0
1,0.5,0
1093,0.0,2
1,1.0,0
1,1.0,0
1093,0.0,5
1,1.0,0
1089,0.0,3
2,0.0,2
3,0.0,2
1,1.0,0
1100,0.0,2
1,0.5,0
1,1.0,0
9,0.0,1
1,1.0,0
1,1.0,0
1098,0.0,3
1,1.0,0
3,0.0,2
1095,0.0,3
1,1.0,0
1,1.0,0
4,0.0,2
1096,0.0,2
1085,0.0,4
1093,0.0,4
1091,0.0,4
1,1.0,0
1,1.0,0
2,0.0,1
2,0.0,1
1095,0.0,2
1094,0.0,3
1103,0.0,2
1,1.0,0
2,0.0,1
10,0.0,3
1,1.0,0
1,0.25,0
1,1.0,0
1097,0.0,3
1,0.5,0
1,0.5,0
3,0.0,1
1,1.0,0
7,0.0,2
1,1.0,0
1100,0.0,3
1091,0.0,4
4,0.0,3
2,0.0,1
1,1.0,0
3,0.0,1
3,0.0,2
1100,0.0,3
1,1.0,0
1100,0.0,6
3,0.0,1
1,1.0,0
1101,0.0,3
1088,0.0,4
1098,0.0,3
1092,0.0,4
1088,0.0,5
1095,0.0,5
3,0.0,1
1,1.0,0
1,1.0,0
2,0.5,1
